persona_id,age_band,gender,QID1721185783_3_TEXT,year_birth,race,QID1721185785_5_TEXT,education,QID1721185787_1,QID1721185787_2,QID1721185787_3,income,household,social_class,rural,zip_code,attention1,party,QID1721185795_4_TEXT,religion,QID1721185824_22_TEXT,epist_auton_1,epist_auton_2,epist_auton_3,epist_auton_4,epist_auton_5,epist_auton_6,attention2,partisan_importance,religion_bornagain,religiosity
pid_1292,18-29,Female,,2002,Black / African-American,,High school diploma / GED,Yes,Yes,No,"$56,000 to $99,999",4,Middle class,A suburb near a large city,99999,Somewhat disagree,Independent,,Other religion (please specify),Christian,7 Strongly agree,7 Strongly agree,3,6,7 Strongly agree,2,attention,,,80
pid_1293,60+,Female,,1945,Black / African-American,,Some college or Associate's degree,No,Yes,Yes,"$56,000 to $99,999",4,Middle class,A small city or town,99999,Somewhat disagree,Independent,,Other religion (please specify),African Methodist Episcopal,6,6,3,6,6,2,attention,,,85
pid_1294,18-29,Male,,2002,Latino / Hispanic,,Some college or Associate's degree,Yes,Yes,Yes,"Less than $30,000",2,Working class,A small city or town,99999,Somewhat disagree,Independent,,I am not religious,,6,6,3,6,7 Strongly agree,1 Strongly disagree,attention,,,
pid_1295,60+,Female,,1965,Asian / Asian-American,,Bachelor's degree,No,Yes,Yes,"$30,000 to $55,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Independent,,I am not religious,,6,6,3,6,6,1 Strongly disagree,attention,,,
pid_1296,60+,Female,,1965,White / Caucasian,,Some college or Associate's degree,No,Yes,Yes,"Less than $30,000",1,Working class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,2,6,7 Strongly agree,2,attention,70,,
pid_1297,60+,Male,,1948,White / Caucasian,,Bachelor's degree,Yes,Yes,Yes,"$100,000 to $167,999",2,Middle class,A small city or town,99999,Somewhat disagree,Republican,,Catholic,,6,6,4,6,6,2,attention,75,No,75
pid_1298,30-44,Female,,1985,Black / African-American,,Some college or Associate's degree,Yes,Yes,Yes,"$100,000 to $167,999",2,Middle class,A suburb near a large city,10001,Somewhat disagree,Democrat,,Protestant,,6,6,3,6,6,2,attention,70,No,40
pid_1299,30-44,Female,,1985,White / Caucasian,,Some college or Associate's degree,No,Yes,Yes,"$30,000 to $55,999",3,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,2,attention,70,,
pid_1300,60+,Male,,1948,White / Caucasian,,Doctorate degree / Ph.D.,Yes,Yes,Yes,"$56,000 to $99,999",6 or more,Middle class,A small city or town,99999,Somewhat disagree,Republican,,Protestant,,6,6,3,6,6,5,attention,90,Yes,85
pid_1301,45-59,Female,,1980,Black / African-American,,High school diploma / GED,Yes,Yes,Not applicable,"$56,000 to $99,999",6 or more,Middle class,A suburb near a large city,99999,Somewhat disagree,Independent,,Other religion (please specify),Non-denominational Christian,6,6,3,6,6,2,attention,,,85
pid_1302,30-44,Male,,1985,Black / African-American,,Bachelor's degree,Yes,Yes,Yes,"$56,000 to $99,999",1,Middle class,A large city,99999,Somewhat disagree,Democrat,,Protestant,,6,6,4,6,6,2,attention,80,No,25
pid_1303,60+,Female,,1965,White / Caucasian,,Bachelor's degree,Yes,Yes,Yes,"Less than $30,000",2,Working class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,1 Strongly disagree,attention,65,,
pid_1304,60+,Male,,1965,Asian / Asian-American,,Doctorate degree / Ph.D.,Yes,Yes,Yes,"$100,000 to $167,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Independent,,I am not religious,,6,6,3,6,6,1 Strongly disagree,attention,,,
pid_1305,30-44,Female,,1985,White / Caucasian,,Master's degree / Professional degree,Yes,Yes,Yes,"$30,000 to $55,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,4,6,6,2,attention,85,,
pid_1307,60+,Male,,1965,White / Caucasian,,Master's degree / Professional degree,Yes,Yes,Yes,"$100,000 to $167,999",4,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,Catholic,,7 Strongly agree,7 Strongly agree,4,7 Strongly agree,7 Strongly agree,1 Strongly disagree,attention,80,No,75
pid_1308,60+,Female,,1965,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$56,000 to $99,999",2,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,Protestant,,6,6,4,6,6,2,attention,70,Yes,75
pid_1309,45-59,Male,,1980,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$30,000 to $55,999",4,Middle class,A suburb near a large city,99999,Somewhat disagree,Republican,,Protestant,,6,6,4,6,6,2,attention,70,Yes,75
pid_1310,18-29,Female,,2000,White / Caucasian,,Some college or Associate's degree,Yes,Yes,Yes,"$56,000 to $99,999",6 or more,Middle class,A suburb near a large city,99999,Somewhat disagree,Independent,,I am not religious,,6,6,3,6,6,2,attention,,,
pid_1311,30-44,Female,,1985,Latino / Hispanic,,Bachelor's degree,Yes,Yes,Yes,"$30,000 to $55,999",2,Working class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,2,6,6,2,attention,80,,
pid_1313,45-59,Female,,1968,White / Caucasian,,High school diploma / GED,Yes,Yes,Not applicable,"$56,000 to $99,999",2,Middle class,A small city or town,99999,Somewhat disagree,Republican,,I am not religious,,7 Strongly agree,7 Strongly agree,4,6,7 Strongly agree,1 Strongly disagree,attention,75,,
pid_1314,30-44,Male,,1985,White / Caucasian,,High school diploma / GED,No,Yes,Not applicable,"$30,000 to $55,999",3,Working class,A small city or town,99999,Somewhat disagree,Republican,,Protestant,,6,6,5,6,6,2,attention,70,Yes,70
pid_1315,30-44,Male,,1985,White / Caucasian,,Bachelor's degree,Yes,Yes,Yes,"$100,000 to $167,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Independent,,I am not religious,,6,6,3,6,6,2,attention,,,
pid_1316,60+,Female,,1965,White / Caucasian,,Some college or Associate's degree,Yes,Yes,No,"Less than $30,000",3,Working class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,4,6,6,2,attention,30,,
pid_1317,30-44,Female,,1985,Black / African-American,,Master's degree / Professional degree,Yes,Yes,Yes,"$56,000 to $99,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,Protestant,,6,6,3,6,6,2,attention,65,Yes,75
pid_1318,30-44,Female,,1985,White / Caucasian,,Some college or Associate's degree,Yes,Yes,Yes,"$56,000 to $99,999",4,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,Protestant,,6,6,3,5,6,2,attention,75,No,20
pid_1319,45-59,Female,,1980,White / Caucasian,,Doctorate degree / Ph.D.,Yes,Yes,Yes,"$56,000 to $99,999",4,Middle class,A suburb near a large city,99999,Somewhat disagree,Republican,,Protestant,,6,6,4,6,6,2,attention,90,Yes,90
pid_1320,45-59,Male,,1968,Black / African-American,,Some college or Associate's degree,Yes,Yes,No,"$56,000 to $99,999",3,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,Other religion (please specify),Non-denominational Christian,5,5,2,5,6,2,attention,65,,60
pid_1321,60+,Female,,1965,White / Caucasian,,Bachelor's degree,Yes,Yes,Yes,"$100,000 to $167,999",4,Middle class,A suburb near a large city,99999,Somewhat disagree,Republican,,Protestant,,6,6,4,6,6,2,attention,75,No,55
pid_1322,30-44,Male,,1985,Latino / Hispanic,,High school diploma / GED,Yes,Yes,Not applicable,"$56,000 to $99,999",3,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,Protestant,,6,6,3,6,6,2,attention,75,No,35
pid_1323,60+,Male,,1965,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$56,000 to $99,999",3,Middle class,A suburb near a large city,99999,Somewhat disagree,Independent,,I am not religious,,6,6,3,6,6,2,attention,,,
pid_1324,60+,Female,,1965,White / Caucasian,,Doctorate degree / Ph.D.,Yes,Yes,Yes,"$56,000 to $99,999",2,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,Protestant,,7 Strongly agree,7 Strongly agree,3,7 Strongly agree,7 Strongly agree,2,attention,70,No,15
pid_1325,18-29,Male,,1998,White / Caucasian,,Bachelor's degree,Yes,Yes,Yes,"$56,000 to $99,999",4,Middle class,A suburb near a large city,99999,Somewhat disagree,Republican,,Catholic,,7 Strongly agree,7 Strongly agree,3,7 Strongly agree,7 Strongly agree,1 Strongly disagree,attention,85,No,85
pid_1326,30-44,Female,,1985,Asian / Asian-American,,Doctorate degree / Ph.D.,Yes,Yes,Yes,"$56,000 to $99,999",3,Middle class,A large city,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,2,attention,70,,
pid_1327,60+,Female,,1965,White / Caucasian,,Doctorate degree / Ph.D.,Yes,Yes,Yes,"Less than $30,000",1,Working class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,7 Strongly agree,1 Strongly disagree,attention,85,,
pid_1328,60+,Male,,1965,Black / African-American,,Doctorate degree / Ph.D.,Yes,Yes,Yes,"$100,000 to $167,999",4,Middle class,A large city,10001,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,1 Strongly disagree,attention,75,,
pid_1329,18-29,Female,,2000,White / Caucasian,,High school diploma / GED,No,Yes,Not applicable,"$30,000 to $55,999",2,Working class,A small city or town,99999,Somewhat disagree,Independent,,Other religion (please specify),Other,6,6,4,6,6,2,attention,,,20
pid_1330,45-59,Female,,1970,White / Caucasian,,Some college or Associate's degree,Yes,Yes,Yes,"$56,000 to $99,999",1,Middle class,A large city,19103,Somewhat disagree,Independent,,Protestant,,7 Strongly agree,7 Strongly agree,4,7 Strongly agree,7 Strongly agree,1 Strongly disagree,attention,,No,20
pid_1331,60+,Female,,1955,White / Caucasian,,Doctorate degree / Ph.D.,Yes,Yes,Yes,"$30,000 to $55,999",1,Middle class,A small city or town,99999,Somewhat disagree,Independent,,I am not religious,,7 Strongly agree,7 Strongly agree,3,7 Strongly agree,7 Strongly agree,1 Strongly disagree,attention,,,
pid_1332,30-44,Male,,1985,Latino / Hispanic,,High school diploma / GED,No,Yes,Not applicable,"Less than $30,000",2,Working class,A large city,10001,Somewhat disagree,Democrat,,I am not religious,,6,6,4,6,6,2,attention,70,,
pid_1333,30-44,Female,,1985,Latino / Hispanic,,Bachelor's degree,No,Yes,Yes,"$56,000 to $99,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,2,6,6,2,attention,80,,
pid_1334,18-29,Female,,1998,Other,,Doctorate degree / Ph.D.,Yes,Yes,Yes,"$56,000 to $99,999",2,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,Protestant,,6,6,4,6,6,2,attention,85,No,45
pid_1335,30-44,Female,,1985,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$30,000 to $55,999",4,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,2,attention,65,,
pid_1336,60+,Female,,1965,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$100,000 to $167,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Republican,,Protestant,,5,5,4,5,6,2,attention,70,No,25
pid_1337,30-44,Female,,1985,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$30,000 to $55,999",2,Working class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,1 Strongly disagree,attention,75,,
pid_1338,18-29,Male,,1998,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$30,000 to $55,999",2,Middle class,A small city or town,99999,Somewhat disagree,Other (please specify),,I am not religious,,6,6,2,6,6,1 Strongly disagree,attention,,,
pid_1339,60+,Female,,1965,White / Caucasian,,Some college or Associate's degree,No,Yes,Yes,"Less than $30,000",1,Working class,A small city or town,99999,Somewhat disagree,Independent,,Other religion (please specify),Spiritual but not religious,6,6,3,6,7 Strongly agree,1 Strongly disagree,attention,,,15
pid_1340,30-44,Male,,1985,White / Caucasian,,Bachelor's degree,Yes,Yes,Yes,"$100,000 to $167,999",3,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,1 Strongly disagree,attention,70,,
pid_1341,45-59,Male,,1980,White / Caucasian,,Some college or Associate's degree,Yes,Yes,Yes,"$168,000 or more",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,4,6,6,1 Strongly disagree,attention,70,,
pid_1342,60+,Male,,1958,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$56,000 to $99,999",3,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,4,6,6,1 Strongly disagree,attention,70,,
pid_1343,45-59,Male,,1980,White / Caucasian,,Bachelor's degree,Yes,Yes,Yes,"$100,000 to $167,999",4,Middle class,A suburb near a large city,99999,Somewhat disagree,Independent,,Catholic,,6,6,4,6,6,2,attention,,No,35
pid_1344,30-44,Female,,1985,White / Caucasian,,Some college or Associate's degree,No,Yes,Yes,"$100,000 to $167,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Republican,,I am not religious,,7 Strongly agree,7 Strongly agree,3,6,7 Strongly agree,1 Strongly disagree,attention,70,,
pid_1345,18-29,Male,,2000,Asian / Asian-American,,Bachelor's degree,No,Yes,Yes,"$168,000 or more",3,Upper class,A large city,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,7 Strongly agree,1 Strongly disagree,attention,75,,
pid_1346,60+,Male,,1965,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$100,000 to $167,999",2,Middle class,A small city or town,99999,Somewhat disagree,Independent,,Protestant,,7 Strongly agree,7 Strongly agree,2,7 Strongly agree,7 Strongly agree,1 Strongly disagree,attention,,No,20
pid_1347,45-59,Male,,1968,Asian / Asian-American,,Bachelor's degree,Yes,Yes,Yes,"$56,000 to $99,999",1,Middle class,A small city or town,99999,Somewhat disagree,Independent,,I am not religious,,6,6,3,6,6,1 Strongly disagree,attention,,,
pid_1348,60+,Female,,1965,White / Caucasian,,Bachelor's degree,Yes,Yes,Yes,"$56,000 to $99,999",1,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,7 Strongly agree,7 Strongly agree,2,7 Strongly agree,7 Strongly agree,1 Strongly disagree,attention,70,,
pid_1349,60+,Female,,1955,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$100,000 to $167,999",4,Middle class,A small city or town,99999,Somewhat disagree,Republican,,Protestant,,6,6,3,5,6,5,attention,80,Yes,90
pid_1350,30-44,Male,,1984,Asian / Asian-American,,Bachelor's degree,No,Yes,Yes,"$100,000 to $167,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,Catholic,,5,5,3,5,5,2,attention,75,No,15
pid_1351,18-29,Male,,2000,White / Caucasian,,Bachelor's degree,Yes,Yes,Yes,"$30,000 to $55,999",2,Middle class,A small city or town,99999,Somewhat disagree,Republican,,Protestant,,5,5,3,5,5,5,attention,75,Yes,75
pid_1352,30-44,Male,,1985,White / Caucasian,,Some college or Associate's degree,Yes,Yes,Yes,"Less than $30,000",2,Working class,A small city or town,99999,Somewhat disagree,Other (please specify),Something else,I am not religious,,5,5,2,5,6,1 Strongly disagree,attention,,,
pid_1353,45-59,Female,,1970,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$56,000 to $99,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Independent,,I am not religious,,6,6,3,6,7 Strongly agree,1 Strongly disagree,attention,,,
pid_1354,60+,Female,,1963,White / Caucasian,,Some college or Associate's degree,No,Yes,Yes,"Less than $30,000",1,Working class,A small city or town,99999,Somewhat disagree,Republican,,Protestant,,6,6,3,6,6,2,attention,75,Yes,75
pid_1355,30-44,Male,,1985,White / Caucasian,,High school diploma / GED,No,Yes,Not applicable,"$30,000 to $55,999",2,Working class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,2,6,6,1 Strongly disagree,attention,65,,
pid_1356,60+,Male,,1965,White / Caucasian,,Some college or Associate's degree,Yes,Yes,Yes,"Less than $30,000",1,Working class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,1 Strongly disagree,attention,70,,
pid_1357,30-44,Male,,1985,White / Caucasian,,High school diploma / GED,No,Yes,Not applicable,"$30,000 to $55,999",2,Working class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,2,attention,75,,
pid_1358,60+,Female,,1966,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$100,000 to $167,999",3,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,Protestant,,6,6,4,6,6,2,attention,60,No,35
pid_1359,60+,Male,,1965,White / Caucasian,,Some college or Associate's degree,No,Yes,Yes,"$56,000 to $99,999",4,Middle class,A small city or town,99999,Somewhat disagree,Republican,,I am not religious,,6,6,5,6,7 Strongly agree,1 Strongly disagree,attention,70,,
pid_1360,60+,Female,,1965,Other,,Doctorate degree / Ph.D.,Yes,Yes,Yes,"Less than $30,000",2,Middle class,A small city or town,99999,Somewhat disagree,Independent,,Protestant,,6,6,5,6,6,2,attention,,No,30
pid_1361,45-59,Male,,1968,Asian / Asian-American,,Some college or Associate's degree,No,Yes,Yes,"Less than $30,000",1,Working class,A small city or town,99999,Somewhat disagree,Other (please specify),Something else,I am not religious,,6,6,3,6,6,1 Strongly disagree,attention,,,
pid_1362,18-29,Male,,2000,White / Caucasian,,Some college or Associate's degree,Yes,Yes,Yes,"$56,000 to $99,999",3,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,1 Strongly disagree,attention,80,,
pid_1363,60+,Female,,1965,White / Caucasian,,High school diploma / GED,Yes,Yes,Not applicable,"$56,000 to $99,999",2,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,2,attention,70,,
pid_1364,60+,Male,,1945,White / Caucasian,,Doctorate degree / Ph.D.,No,Yes,Yes,"$56,000 to $99,999",2,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,Catholic,,6,6,3,6,6,1 Strongly disagree,attention,35,No,55
pid_1365,18-29,Female,,1998,White / Caucasian,,Doctorate degree / Ph.D.,Yes,Yes,Yes,"$100,000 to $167,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,I am not religious,,5,5,3,5,6,2,attention,80,,
pid_1366,60+,Male,,1948,White / Caucasian,,High school diploma / GED,Yes,Yes,Not applicable,"Less than $30,000",1,Working class,A small city or town,99999,Somewhat disagree,Republican,,I am not religious,,6,6,4,6,6,2,attention,70,,
